country,countryIso,updated,confirmed,deaths,recovered,date,source
Romania,ROU,2020-03-01T05:00:00.000Z,3,0,,2020-03-01,jhu
Russia,RUS,2020-03-01T05:00:00.000Z,2,0,,2020-03-01,jhu
Rwanda,RWA,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Saudi Arabia,SAU,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Sudan,SDN,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Senegal,SEN,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Singapore,SGP,2020-03-01T05:00:00.000Z,106,0,,2020-03-01,jhu
Sierra Leone,SLE,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
El Salvador,SLV,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
San Marino,SMR,2020-03-01T05:00:00.000Z,1,0,,2020-03-01,jhu
Somalia,SOM,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Serbia,SRB,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
S. Sudan,SSD,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Sao Tome and Principe,STP,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Suriname,SUR,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Slovakia,SVK,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Slovenia,SVN,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Sweden,SWE,2020-03-01T05:00:00.000Z,14,0,,2020-03-01,jhu
Eswatini,SWZ,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Seychelles,SYC,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Syria,SYR,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Chad,TCD,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Togo,TGO,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Thailand,THA,2020-03-01T05:00:00.000Z,42,1,,2020-03-01,jhu
Timor-Leste,TLS,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Trinidad and Tobago,TTO,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Tunisia,TUN,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Turkey,TUR,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Taiwan,TWN,2020-03-01T05:00:00.000Z,40,1,,2020-03-01,jhu
Tanzania,TZA,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Uganda,UGA,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Ukraine,UKR,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Uruguay,URY,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
U.S.,USA,2020-07-09T20:41:00.366Z,326,51,,2020-03-01,wapo
Uzbekistan,UZB,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
,,2020-03-01T00:00:00.000Z,21,0,,2020-03-01,jhu
Holy See,VAT,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Saint Vincent and the Grenadines,VCT,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Venezuela,VEN,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Vietnam,VNM,2020-03-01T05:00:00.000Z,16,0,,2020-03-01,jhu
Kosovo,XKX,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Yemen,YEM,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
South Africa,ZAF,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Zambia,ZMB,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Zimbabwe,ZWE,2020-03-01T05:00:00.000Z,0,0,,2020-03-01,jhu
Afghanistan,AFG,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Angola,AGO,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Albania,ALB,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Andorra,AND,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
UAE,ARE,2020-03-02T05:00:00.000Z,21,0,,2020-03-02,jhu
Argentina,ARG,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Armenia,ARM,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Antigua and Barbuda,ATG,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Australia,AUS,2020-03-02T05:00:00.000Z,30,1,,2020-03-02,jhu
Austria,AUT,2020-03-02T05:00:00.000Z,18,0,,2020-03-02,jhu
Azerbaijan,AZE,2020-03-02T05:00:00.000Z,3,0,,2020-03-02,jhu
Burundi,BDI,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Belgium,BEL,2020-03-02T05:00:00.000Z,8,0,,2020-03-02,jhu
Benin,BEN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Burkina Faso,BFA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Bangladesh,BGD,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Bulgaria,BGR,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Bahrain,BHR,2020-03-02T05:00:00.000Z,49,0,,2020-03-02,jhu
The Bahamas,BHS,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Bosnia,BIH,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Belarus,BLR,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Belize,BLZ,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Bolivia,BOL,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Brazil,BRA,2020-03-02T05:00:00.000Z,2,0,,2020-03-02,jhu
Barbados,BRB,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Brunei,BRN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Bhutan,BTN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Botswana,BWA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Central African Rep.,CAF,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Canada,CAN,2020-03-02T05:00:00.000Z,27,0,,2020-03-02,jhu
Switzerland,CHE,2020-03-02T05:00:00.000Z,42,0,,2020-03-02,jhu
Chile,CHL,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
China,CHN,2020-03-02T05:00:00.000Z,80136,2914,,2020-03-02,jhu
Ivory Coast,CIV,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Cameroon,CMR,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Dem. Rep. Congo,COD,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Congo,COG,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Colombia,COL,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Cape Verde,CPV,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Costa Rica,CRI,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Cuba,CUB,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Cyprus,CYP,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Czechia,CZE,2020-03-02T05:00:00.000Z,3,0,,2020-03-02,jhu
Germany,DEU,2020-03-02T05:00:00.000Z,159,0,,2020-03-02,jhu
Djibouti,DJI,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Dominica,DMA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Denmark,DNK,2020-03-02T05:00:00.000Z,4,0,,2020-03-02,jhu
Dominican Republic,DOM,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Algeria,DZA,2020-03-02T05:00:00.000Z,3,0,,2020-03-02,jhu
,,2020-03-02T00:00:00.000Z,705,6,,2020-03-02,jhu
Ecuador,ECU,2020-03-02T05:00:00.000Z,6,0,,2020-03-02,jhu
Egypt,EGY,2020-03-02T05:00:00.000Z,2,0,,2020-03-02,jhu
Eritrea,ERI,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
W. Sahara,ESH,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Spain,ESP,2020-03-02T05:00:00.000Z,120,0,,2020-03-02,jhu
Estonia,EST,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Ethiopia,ETH,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Finland,FIN,2020-03-02T05:00:00.000Z,6,0,,2020-03-02,jhu
Fiji,FJI,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
France,FRA,2020-03-02T05:00:00.000Z,191,3,,2020-03-02,jhu
Gabon,GAB,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Britain,GBR,2020-03-02T05:00:00.000Z,40,0,,2020-03-02,jhu
Georgia,GEO,2020-03-02T05:00:00.000Z,3,0,,2020-03-02,jhu
Ghana,GHA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Guinea,GIN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Gambia,GMB,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Guinea-Bissau,GNB,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Eq. Guinea,GNQ,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Greece,GRC,2020-03-02T05:00:00.000Z,7,0,,2020-03-02,jhu
Grenada,GRD,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Guatemala,GTM,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Guyana,GUY,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Honduras,HND,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Croatia,HRV,2020-03-02T05:00:00.000Z,7,0,,2020-03-02,jhu
Haiti,HTI,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Hungary,HUN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Indonesia,IDN,2020-03-02T05:00:00.000Z,2,0,,2020-03-02,jhu
India,IND,2020-03-02T05:00:00.000Z,5,0,,2020-03-02,jhu
Ireland,IRL,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Iran,IRN,2020-03-02T05:00:00.000Z,1501,66,,2020-03-02,jhu
Iraq,IRQ,2020-03-02T05:00:00.000Z,26,0,,2020-03-02,jhu
Iceland,ISL,2020-03-02T05:00:00.000Z,6,0,,2020-03-02,jhu
Israel,ISR,2020-03-02T05:00:00.000Z,10,0,,2020-03-02,jhu
Italy,ITA,2020-03-02T05:00:00.000Z,2036,52,,2020-03-02,jhu
Jamaica,JAM,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Jordan,JOR,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Japan,JPN,2020-03-02T05:00:00.000Z,274,6,,2020-03-02,jhu
Kazakhstan,KAZ,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Kenya,KEN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Kyrgyzstan,KGZ,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Cambodia,KHM,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Saint Kitts and Nevis,KNA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
South Korea,KOR,2020-03-02T05:00:00.000Z,4335,28,,2020-03-02,jhu
Kuwait,KWT,2020-03-02T05:00:00.000Z,56,0,,2020-03-02,jhu
Laos,LAO,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Lebanon,LBN,2020-03-02T05:00:00.000Z,13,0,,2020-03-02,jhu
Liberia,LBR,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Libya,LBY,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Saint Lucia,LCA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Liechtenstein,LIE,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Sri Lanka,LKA,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Lithuania,LTU,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Luxembourg,LUX,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Latvia,LVA,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Morocco,MAR,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Monaco,MCO,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Moldova,MDA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Madagascar,MDG,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Maldives,MDV,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Mexico,MEX,2020-03-02T05:00:00.000Z,5,0,,2020-03-02,jhu
North Macedonia,MKD,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Mali,MLI,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Malta,MLT,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Myanmar,MMR,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Montenegro,MNE,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Mongolia,MNG,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Mozambique,MOZ,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Mauritania,MRT,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
,,2020-03-02T00:00:00.000Z,0,0,,2020-03-02,jhu
Mauritius,MUS,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Malawi,MWI,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Malaysia,MYS,2020-03-02T05:00:00.000Z,29,0,,2020-03-02,jhu
Namibia,NAM,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Niger,NER,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Nigeria,NGA,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Nicaragua,NIC,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Netherlands,NLD,2020-03-02T05:00:00.000Z,18,0,,2020-03-02,jhu
Norway,NOR,2020-03-02T05:00:00.000Z,25,0,,2020-03-02,jhu
Nepal,NPL,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
New Zealand,NZL,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Oman,OMN,2020-03-02T05:00:00.000Z,6,0,,2020-03-02,jhu
Pakistan,PAK,2020-03-02T05:00:00.000Z,4,0,,2020-03-02,jhu
Panama,PAN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Peru,PER,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Philippines,PHL,2020-03-02T05:00:00.000Z,3,1,,2020-03-02,jhu
Papua New Guinea,PNG,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Poland,POL,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Portugal,PRT,2020-03-02T05:00:00.000Z,2,0,,2020-03-02,jhu
Paraguay,PRY,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
West Bank and Gaza,PSE,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Qatar,QAT,2020-03-02T05:00:00.000Z,3,0,,2020-03-02,jhu
Romania,ROU,2020-03-02T05:00:00.000Z,3,0,,2020-03-02,jhu
Russia,RUS,2020-03-02T05:00:00.000Z,3,0,,2020-03-02,jhu
Rwanda,RWA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Saudi Arabia,SAU,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Sudan,SDN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Senegal,SEN,2020-03-02T05:00:00.000Z,1,0,,2020-03-02,jhu
Singapore,SGP,2020-03-02T05:00:00.000Z,108,0,,2020-03-02,jhu
Sierra Leone,SLE,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
El Salvador,SLV,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
San Marino,SMR,2020-03-02T05:00:00.000Z,8,0,,2020-03-02,jhu
Somalia,SOM,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Serbia,SRB,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
S. Sudan,SSD,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Sao Tome and Principe,STP,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Suriname,SUR,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Slovakia,SVK,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Slovenia,SVN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Sweden,SWE,2020-03-02T05:00:00.000Z,15,0,,2020-03-02,jhu
Eswatini,SWZ,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Seychelles,SYC,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Syria,SYR,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Chad,TCD,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Togo,TGO,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Thailand,THA,2020-03-02T05:00:00.000Z,43,1,,2020-03-02,jhu
Timor-Leste,TLS,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Trinidad and Tobago,TTO,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Tunisia,TUN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Turkey,TUR,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Taiwan,TWN,2020-03-02T05:00:00.000Z,41,1,,2020-03-02,jhu
Tanzania,TZA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Uganda,UGA,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Ukraine,UKR,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Uruguay,URY,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
U.S.,USA,2020-07-09T20:41:00.366Z,406,56,,2020-03-02,wapo
Uzbekistan,UZB,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
,,2020-03-02T00:00:00.000Z,21,0,,2020-03-02,jhu
Holy See,VAT,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Saint Vincent and the Grenadines,VCT,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Venezuela,VEN,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Vietnam,VNM,2020-03-02T05:00:00.000Z,16,0,,2020-03-02,jhu
Kosovo,XKX,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Yemen,YEM,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
South Africa,ZAF,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Zambia,ZMB,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Zimbabwe,ZWE,2020-03-02T05:00:00.000Z,0,0,,2020-03-02,jhu
Afghanistan,AFG,2020-03-03T05:00:00.000Z,1,0,,2020-03-03,jhu
Angola,AGO,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Albania,ALB,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Andorra,AND,2020-03-03T05:00:00.000Z,1,0,,2020-03-03,jhu
UAE,ARE,2020-03-03T05:00:00.000Z,27,0,,2020-03-03,jhu
Argentina,ARG,2020-03-03T05:00:00.000Z,1,0,,2020-03-03,jhu
Armenia,ARM,2020-03-03T05:00:00.000Z,1,0,,2020-03-03,jhu
Antigua and Barbuda,ATG,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Australia,AUS,2020-03-03T05:00:00.000Z,39,1,,2020-03-03,jhu
Austria,AUT,2020-03-03T05:00:00.000Z,21,0,,2020-03-03,jhu
Azerbaijan,AZE,2020-03-03T05:00:00.000Z,3,0,,2020-03-03,jhu
Burundi,BDI,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Belgium,BEL,2020-03-03T05:00:00.000Z,13,0,,2020-03-03,jhu
Benin,BEN,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Burkina Faso,BFA,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Bangladesh,BGD,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Bulgaria,BGR,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Bahrain,BHR,2020-03-03T05:00:00.000Z,49,0,,2020-03-03,jhu
The Bahamas,BHS,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Bosnia,BIH,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Belarus,BLR,2020-03-03T05:00:00.000Z,1,0,,2020-03-03,jhu
Belize,BLZ,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Bolivia,BOL,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Brazil,BRA,2020-03-03T05:00:00.000Z,2,0,,2020-03-03,jhu
Barbados,BRB,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Brunei,BRN,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Bhutan,BTN,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Botswana,BWA,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Central African Rep.,CAF,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Canada,CAN,2020-03-03T05:00:00.000Z,30,0,,2020-03-03,jhu
Switzerland,CHE,2020-03-03T05:00:00.000Z,56,0,,2020-03-03,jhu
Chile,CHL,2020-03-03T05:00:00.000Z,1,0,,2020-03-03,jhu
China,CHN,2020-03-03T05:00:00.000Z,80261,2947,,2020-03-03,jhu
Ivory Coast,CIV,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Cameroon,CMR,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Dem. Rep. Congo,COD,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Congo,COG,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Colombia,COL,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Cape Verde,CPV,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Costa Rica,CRI,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Cuba,CUB,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Cyprus,CYP,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Czechia,CZE,2020-03-03T05:00:00.000Z,5,0,,2020-03-03,jhu
Germany,DEU,2020-03-03T05:00:00.000Z,196,0,,2020-03-03,jhu
Djibouti,DJI,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Dominica,DMA,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Denmark,DNK,2020-03-03T05:00:00.000Z,6,0,,2020-03-03,jhu
Dominican Republic,DOM,2020-03-03T05:00:00.000Z,1,0,,2020-03-03,jhu
Algeria,DZA,2020-03-03T05:00:00.000Z,5,0,,2020-03-03,jhu
,,2020-03-03T00:00:00.000Z,706,6,,2020-03-03,jhu
Ecuador,ECU,2020-03-03T05:00:00.000Z,7,0,,2020-03-03,jhu
Egypt,EGY,2020-03-03T05:00:00.000Z,2,0,,2020-03-03,jhu
Eritrea,ERI,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
W. Sahara,ESH,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Spain,ESP,2020-03-03T05:00:00.000Z,165,1,,2020-03-03,jhu
Estonia,EST,2020-03-03T05:00:00.000Z,2,0,,2020-03-03,jhu
Ethiopia,ETH,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Finland,FIN,2020-03-03T05:00:00.000Z,6,0,,2020-03-03,jhu
Fiji,FJI,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
France,FRA,2020-03-03T05:00:00.000Z,204,4,,2020-03-03,jhu
Gabon,GAB,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Britain,GBR,2020-03-03T05:00:00.000Z,51,0,,2020-03-03,jhu
Georgia,GEO,2020-03-03T05:00:00.000Z,3,0,,2020-03-03,jhu
Ghana,GHA,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Guinea,GIN,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Gambia,GMB,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Guinea-Bissau,GNB,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Eq. Guinea,GNQ,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Greece,GRC,2020-03-03T05:00:00.000Z,7,0,,2020-03-03,jhu
Grenada,GRD,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Guatemala,GTM,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Guyana,GUY,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Honduras,HND,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Croatia,HRV,2020-03-03T05:00:00.000Z,9,0,,2020-03-03,jhu
Haiti,HTI,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Hungary,HUN,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Indonesia,IDN,2020-03-03T05:00:00.000Z,2,0,,2020-03-03,jhu
India,IND,2020-03-03T05:00:00.000Z,5,0,,2020-03-03,jhu
Ireland,IRL,2020-03-03T05:00:00.000Z,2,0,,2020-03-03,jhu
Iran,IRN,2020-03-03T05:00:00.000Z,2336,77,,2020-03-03,jhu
Iraq,IRQ,2020-03-03T05:00:00.000Z,32,0,,2020-03-03,jhu
Iceland,ISL,2020-03-03T05:00:00.000Z,11,0,,2020-03-03,jhu
Israel,ISR,2020-03-03T05:00:00.000Z,12,0,,2020-03-03,jhu
Italy,ITA,2020-03-03T05:00:00.000Z,2502,79,,2020-03-03,jhu
Jamaica,JAM,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Jordan,JOR,2020-03-03T05:00:00.000Z,1,0,,2020-03-03,jhu
Japan,JPN,2020-03-03T05:00:00.000Z,293,6,,2020-03-03,jhu
Kazakhstan,KAZ,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Kenya,KEN,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Kyrgyzstan,KGZ,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Cambodia,KHM,2020-03-03T05:00:00.000Z,1,0,,2020-03-03,jhu
Saint Kitts and Nevis,KNA,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
South Korea,KOR,2020-03-03T05:00:00.000Z,5186,28,,2020-03-03,jhu
Kuwait,KWT,2020-03-03T05:00:00.000Z,56,0,,2020-03-03,jhu
Laos,LAO,2020-03-03T05:00:00.000Z,0,0,,2020-03-03,jhu
Lebanon,LBN,2020-03-03T05:00:00.000Z,13,0,,2020-03-03,jhu
